song,artist,play_time,download_time
I Don't Wanna Hear It,Minor Threat,22Apr5:44pm,2019-08-22 11:51:39.763551
Hard To Handle,The Black Crowes,22Apr5:41pm,2019-08-22 11:51:39.763551
Supersonic ,Oasis,22Apr5:36pm,2019-08-22 11:51:39.763551
I Just Don't Know What to Do With Myself,The White Stripes,22Apr5:33pm,2019-08-22 11:51:39.763551
Teenagers From Mars,Misfits,22Apr5:31pm,2019-08-22 11:51:39.763551
The One I Love ,R.E.M.,22Apr5:27pm,2019-08-22 11:51:39.763551
Sandstorm,Cast,22Apr5:25pm,2019-08-22 11:51:39.763551
Here Comes Your Man,Pixies,22Apr5:21pm,2019-08-22 11:51:39.763551
Galvanize,The Chemical Brothers,22Apr5:14pm,2019-08-22 11:51:39.763551
How Soon Is Now? ,The Smiths,22Apr5:07pm,2019-08-22 11:51:39.763551
Where Is My Mind?,Pixies,22Apr5:04pm,2019-08-22 11:51:39.763551
Dumb,Nirvana,22Apr5:01pm,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,22Apr4:58pm,2019-08-22 11:51:39.763551
Lost Myself,Longpigs,22Apr4:52pm,2019-08-22 11:51:39.763551
Setting Sun ,The Chemical Brothers,21Apr2:24pm,2019-08-22 11:51:39.763551
Sunday Morning,No Doubt,21Apr2:20pm,2019-08-22 11:51:39.763551
Sunny Afternoon ,The Kinks,21Apr2:16pm,2019-08-22 11:51:39.763551
When the Sun Goes Down,Arctic Monkeys,21Apr2:13pm,2019-08-22 11:51:39.763551
Black Hole Sun,Soundgarden,21Apr2:08pm,2019-08-22 11:51:39.763551
Blister In The Sun,Violent Femmes,21Apr2:05pm,2019-08-22 11:51:39.763551
Waterloo Sunset ,The Kinks,21Apr2:02pm,2019-08-22 11:51:39.763551
Sunday Morning,The Velvet Underground,21Apr1:59pm,2019-08-22 11:51:39.763551
Holidays in the Sun,Sex Pistols,21Apr1:56pm,2019-08-22 11:51:39.763551
"Hello, I Love You",The Doors,21Apr1:53pm,2019-08-22 11:51:39.763551
Island in the Sun,Weezer,21Apr1:50pm,2019-08-22 11:51:39.763551
A Minha Menina,The Bees,21Apr1:47pm,2019-08-22 11:51:39.763551
Steal My Sunshine ,Len,21Apr1:44pm,2019-08-22 11:51:39.763551
Jesus Doesn't Want Me For A Sunbeam,Nirvana,20Apr3:37pm,2019-08-22 11:51:39.763551
Steal My Sunshine ,Len,20Apr3:26pm,2019-08-22 11:51:39.763551
Saturn 5,Inspiral Carpets,20Apr1:30am,2019-08-22 11:51:39.763551
We'll Live and Die in These Towns ,The Enemy,20Apr1:26am,2019-08-22 11:51:39.763551
What Took You So Long?,The Courteeners,20Apr1:22am,2019-08-22 11:51:39.763551
Live The Dream,Cast,20Apr1:18am,2019-08-22 11:51:39.763551
Lost Myself,Longpigs,20Apr1:13am,2019-08-22 11:51:39.763551
The Size Of A Cow,The Wonder Stuff,20Apr1:10am,2019-08-22 11:51:39.763551
Catch the Sun,Doves,20Apr1:05am,2019-08-22 11:51:39.763551
All I Want To Do Is Rock,Travis,20Apr1:01am,2019-08-22 11:51:39.763551
Babies,Pulp,20Apr12:57am,2019-08-22 11:51:39.763551
Live Forever ,Oasis,20Apr12:53am,2019-08-22 11:51:39.763551
Welcome to the Dead Zone ,Manic Street Preachers,20Apr12:49am,2019-08-22 11:51:39.763551
Up All Night,Razorlight,20Apr12:45am,2019-08-22 11:51:39.763551
We Used to Be Friends,The Dandy Warhols,20Apr12:42am,2019-08-22 11:51:39.763551
Once Around the Block,Badly Drawn Boy,20Apr12:38am,2019-08-22 11:51:39.763551
Feeling a Moment,Feeder,20Apr12:34am,2019-08-22 11:51:39.763551
Wreckin' Bar (Ra Ra Ra),The Vaccines,20Apr12:32am,2019-08-22 11:51:39.763551
Shining Light ,Ash,20Apr12:27am,2019-08-22 11:51:39.763551
Bring It On,Gomez,20Apr12:25am,2019-08-22 11:51:39.763551
Good Enough,Dodgy,20Apr12:21am,2019-08-22 11:51:39.763551
In the City,The Jam,20Apr12:19am,2019-08-22 11:51:39.763551
The Drowners,Suede,20Apr12:14am,2019-08-22 11:51:39.763551
Uniform,Inspiral Carpets,20Apr12:10am,2019-08-22 11:51:39.763551
Don't Marry Her,The Beautiful South,20Apr12:07am,2019-08-22 11:51:39.763551
Love Is The Law,The Seahorses,19Apr11:59pm,2019-08-22 11:51:39.763551
Rock & Roll Queen,The Subways,19Apr11:57pm,2019-08-22 11:51:39.763551
The World's On Fire,The Housemartins,19Apr8:06pm,2019-08-22 11:51:39.763551
Hello Operator,The White Stripes,19Apr8:03pm,2019-08-22 11:51:39.763551
Gimme Some Truth,Generation X,19Apr8:01pm,2019-08-22 11:51:39.763551
Golden Touch,Razorlight,19Apr7:57pm,2019-08-22 11:51:39.763551
Say It Ain't So,Weezer,19Apr7:53pm,2019-08-22 11:51:39.763551
Hotel Yorba,The White Stripes,19Apr7:51pm,2019-08-22 11:51:39.763551
Empty Room,Arcade Fire,19Apr7:48pm,2019-08-22 11:51:39.763551
I'll Sail This Ship Alone ,The Beautiful South,19Apr7:44pm,2019-08-22 11:51:39.763551
Plateau,Meat Puppets,19Apr7:41pm,2019-08-22 11:51:39.763551
Lucky Man,The Verve,19Apr7:36pm,2019-08-22 11:51:39.763551
Closing Time,Semisonic,19Apr7:31pm,2019-08-22 11:51:39.763551
Mr. Jones,Counting Crows,19Apr7:26pm,2019-08-22 11:51:39.763551
I Wouldn't Believe Your Radio,Stereophonics,19Apr7:23pm,2019-08-22 11:51:39.763551
Love Like Blood,Killing Joke,19Apr7:18pm,2019-08-22 11:51:39.763551
Oh Bondage! Up Yours!,X-Ray Spex,19Apr7:15pm,2019-08-22 11:51:39.763551
She Bangs The Drums ,The Stone Roses,19Apr7:11pm,2019-08-22 11:51:39.763551
Shoplifters of the World Unite ,The Smiths,19Apr7:08pm,2019-08-22 11:51:39.763551
The Rat,The Walkmen,19Apr7:04pm,2019-08-22 11:51:39.763551
Heart And Soul,Twin Atlantic,19Apr7:00pm,2019-08-22 11:51:39.763551
King Flute,Guided by Voices,19Apr6:59pm,2019-08-22 11:51:39.763551
And It Stoned Me ,Van Morrison,19Apr6:54pm,2019-08-22 11:51:39.763551
Don't Get Me Wrong ,Pretenders,19Apr6:50pm,2019-08-22 11:51:39.763551
Goin' Back,The Byrds,19Apr6:47pm,2019-08-22 11:51:39.763551
American Girl,Tom Petty and The Heartbreakers,19Apr6:43pm,2019-08-22 11:51:39.763551
True Faith ,New Order,19Apr6:38pm,2019-08-22 11:51:39.763551
Gold Soundz,Pavement,19Apr6:36pm,2019-08-22 11:51:39.763551
Cut Your Hair,Pavement,19Apr6:33pm,2019-08-22 11:51:39.763551
Chevy (Old to Begin),Pavement,19Apr6:29pm,2019-08-22 11:51:39.763551
Stereo,Pavement,19Apr6:26pm,2019-08-22 11:51:39.763551
Shady Lane/J vs. S,Pavement,19Apr6:22pm,2019-08-22 11:51:39.763551
Unfair,Pavement,19Apr6:20pm,2019-08-22 11:51:39.763551
Harness Your Hopes,Pavement,19Apr6:16pm,2019-08-22 11:51:39.763551
Plush,Stone Temple Pilots,19Apr6:09pm,2019-08-22 11:51:39.763551
Sour Girl,Stone Temple Pilots,19Apr6:05pm,2019-08-22 11:51:39.763551
No Rain,Blind Melon,19Apr6:01pm,2019-08-22 11:51:39.763551
Lady Madonna ,The Beatles,19Apr5:59pm,2019-08-22 11:51:39.763551
99 Red Balloons ,Nena,19Apr5:54pm,2019-08-22 11:51:39.763551
Take The Skinheads Bowling,Camper Van Beethoven,19Apr5:52pm,2019-08-22 11:51:39.763551
Felicity,Orange Juice,19Apr5:49pm,2019-08-22 11:51:39.763551
Christine,The House of Love,19Apr5:46pm,2019-08-22 11:51:39.763551
I Walked With A Zombie,Wednesday 13,19Apr5:42pm,2019-08-22 11:51:39.763551
Hey Boy Hey Girl,The Chemical Brothers,18Apr10:14pm,2019-08-22 11:51:39.763551
Still Take You Home,Arctic Monkeys,18Apr10:11pm,2019-08-22 11:51:39.763551
Kundalini Express,Love And Rockets,18Apr10:05pm,2019-08-22 11:51:39.763551
School ,Nirvana,18Apr10:03pm,2019-08-22 11:51:39.763551
Light My Fire,The Doors,18Apr9:55pm,2019-08-22 11:51:39.763551
The Distance,Cake,18Apr9:52pm,2019-08-22 11:51:39.763551
Spoonman,Soundgarden,18Apr9:48pm,2019-08-22 11:51:39.763551
I'm on Fire,Bruce Springsteen,18Apr9:46pm,2019-08-22 11:51:39.763551
Charlemagne,Blossoms,18Apr9:43pm,2019-08-22 11:51:39.763551
Break My Body,Pixies,18Apr9:41pm,2019-08-22 11:51:39.763551
Mrs. Robinson,Simon & Garfunkel,18Apr9:37pm,2019-08-22 11:51:39.763551
Every You Every Me,Placebo,18Apr9:34pm,2019-08-22 11:51:39.763551
Down With the Sickness,Disturbed,18Apr9:28pm,2019-08-22 11:51:39.763551
Caught by the Fuzz,Supergrass,18Apr9:25pm,2019-08-22 11:51:39.763551
In the Morning,The Coral,18Apr9:22pm,2019-08-22 11:51:39.763551
What Do I Get? ,Buzzcocks,18Apr9:19pm,2019-08-22 11:51:39.763551
So Alive,Love And Rockets,18Apr9:06am,2019-08-22 11:51:39.763551
Everlong,Foo Fighters,18Apr9:04am,2019-08-22 11:51:39.763551
In the Meantime,Spacehog,17Apr8:42am,2019-08-22 11:51:39.763551
Back To School ,Deftones,17Apr8:38am,2019-08-22 11:51:39.763551
Love Is The Law,The Seahorses,17Apr8:31am,2019-08-22 11:51:39.763551
Brimful Of Asha,Cornershop,17Apr8:26am,2019-08-22 11:51:39.763551
Shitlist,L7,17Apr8:23am,2019-08-22 11:51:39.763551
Whatever Happened To...? ,Buzzcocks,16Apr7:13pm,2019-08-22 11:51:39.763551
I Don't Mind ,Buzzcocks,16Apr7:11pm,2019-08-22 11:51:39.763551
I Don't Mind ,Buzzcocks,16Apr9:01am,2019-08-22 11:51:39.763551
Nancy Boy,Placebo,16Apr8:57am,2019-08-22 11:51:39.763551
Boys in the Band,The Libertines,16Apr8:53am,2019-08-22 11:51:39.763551
Doesn't Remind Me,Audioslave,16Apr8:48am,2019-08-22 11:51:39.763551
Modern Guilt,Beck,16Apr8:45am,2019-08-22 11:51:39.763551
Temptation,New Order,16Apr8:34am,2019-08-22 11:51:39.763551
Ziggy Stardust ,David Bowie,16Apr8:19am,2019-08-22 11:51:39.763551
Place Your Hands,Reef,16Apr8:16am,2019-08-22 11:51:39.763551
Incinerate,Sonic Youth,16Apr8:11am,2019-08-22 11:51:39.763551
I Don't Mind ,Buzzcocks,16Apr8:08am,2019-08-22 11:51:39.763551
London Calling ,The Clash,16Apr8:05am,2019-08-22 11:51:39.763551
Sweet And Tender Hooligan ,The Smiths,16Apr8:01am,2019-08-22 11:51:39.763551
Christine,The House of Love,16Apr7:58am,2019-08-22 11:51:39.763551
Purple Haze,Jimi Hendrix,15Apr8:49pm,2019-08-22 11:51:39.763551
Goin' Back,The Byrds,15Apr8:46pm,2019-08-22 11:51:39.763551
Boredom,Buzzcocks,15Apr8:43pm,2019-08-22 11:51:39.763551
Vamos,Pixies,15Apr8:38pm,2019-08-22 11:51:39.763551
Sheila Take a Bow ,The Smiths,15Apr8:36pm,2019-08-22 11:51:39.763551
Get Over You,The Undertones,15Apr8:33pm,2019-08-22 11:51:39.763551
(I'm) Stranded,The Saints,15Apr7:59pm,2019-08-22 11:51:39.763551
Only Happy When It Rains,Garbage,15Apr7:55pm,2019-08-22 11:51:39.763551
Burn Baby Burn ,Ash,15Apr7:52pm,2019-08-22 11:51:39.763551
The New World,X,15Apr7:48pm,2019-08-22 11:51:39.763551
On a Plain,Nirvana,15Apr7:44pm,2019-08-22 11:51:39.763551
Christine,The House of Love,15Apr7:41pm,2019-08-22 11:51:39.763551
"Sail On, Sailor ",The Beach Boys,15Apr10:11am,2019-08-22 11:51:39.763551
Christine,The House of Love,15Apr9:01am,2019-08-22 11:51:39.763551
California Dreamin' ,The Mamas & the Papas,14Apr6:58pm,2019-08-22 11:51:39.763551
Lovefool,The Cardigans,14Apr6:55pm,2019-08-22 11:51:39.763551
The Bends,Radiohead,14Apr6:51pm,2019-08-22 11:51:39.763551
Gouge Away,Pixies,14Apr6:48pm,2019-08-22 11:51:39.763551
"You Just Haven't Earned It Yet, Baby ",The Smiths,14Apr6:44pm,2019-08-22 11:51:39.763551
So Young,Suede,14Apr6:41pm,2019-08-22 11:51:39.763551
The Boxer,Simon & Garfunkel,14Apr6:35pm,2019-08-22 11:51:39.763551
Nowhere Again,Secret Machines,14Apr6:31pm,2019-08-22 11:51:39.763551
Thinking About You,Radiohead,14Apr6:28pm,2019-08-22 11:51:39.763551
Fuck Forever,Babyshambles,14Apr6:24pm,2019-08-22 11:51:39.763551
Human Fly,The Cramps,14Apr6:21pm,2019-08-22 11:51:39.763551
So Says I,The Shins,14Apr6:19pm,2019-08-22 11:51:39.763551
Ugly ,Violent Femmes,14Apr4:51pm,2019-08-22 11:51:39.763551
Harmonic Generator,The Datsuns,14Apr4:47pm,2019-08-22 11:51:39.763551
Digsy’s Dinner ,Oasis,14Apr4:45pm,2019-08-22 11:51:39.763551
Popular,Nada Surf,14Apr4:45pm,2019-08-22 11:51:39.763551
Popular,Nada Surf,14Apr4:41pm,2019-08-22 11:51:39.763551
Sticks 'n' Stones,Jamie T,14Apr4:37pm,2019-08-22 11:51:39.763551
Sweet '69,Babes in Toyland,14Apr12:37pm,2019-08-22 11:51:39.763551
Supermodel Superficial,Voodoo Queens,14Apr12:34pm,2019-08-22 11:51:39.763551
Super Crush,Tiger Trap,14Apr12:32pm,2019-08-22 11:51:39.763551
Be Yr Mama,Sleater-Kinney,14Apr12:28pm,2019-08-22 11:51:39.763551
Pretend We're Dead,L7,14Apr12:28pm,2019-08-22 11:51:39.763551
Be Yr Mama,Sleater-Kinney,14Apr12:25pm,2019-08-22 11:51:39.763551
Vagina Police,Dream Nails,14Apr12:23pm,2019-08-22 11:51:39.763551
Smash Hit,Potty Mouth,14Apr12:21pm,2019-08-22 11:51:39.763551
Celebrity Skin,Hole,14Apr12:18pm,2019-08-22 11:51:39.763551
Form of Luxury,Drahla,14Apr12:14pm,2019-08-22 11:51:39.763551
Sour Girl,Stone Temple Pilots,14Apr12:09pm,2019-08-22 11:51:39.763551
Sweet '69,Babes in Toyland,12Apr5:20pm,2019-08-22 11:51:39.763551
Natural's Not In It,Gang of Four,12Apr5:16pm,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,12Apr5:13pm,2019-08-22 11:51:39.763551
Celebrity Skin,Hole,12Apr5:10pm,2019-08-22 11:51:39.763551
Deceptacon,Le Tigre,12Apr5:08pm,2019-08-22 11:51:39.763551
Rebel Girl,Bikini Kill,12Apr5:06pm,2019-08-22 11:51:39.763551
Dig Me Out,Sleater-Kinney,12Apr5:03pm,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,12Apr8:46am,2019-08-22 11:51:39.763551
Sub,New Order,12Apr8:46am,2019-08-22 11:51:39.763551
True Faith,New Order,12Apr8:39am,2019-08-22 11:51:39.763551
The Queen Is Dead ,The Smiths,12Apr8:33am,2019-08-22 11:51:39.763551
Vicar in a Tutu ,The Smiths,12Apr8:30am,2019-08-22 11:51:39.763551
Queen Bitch ,David Bowie,12Apr8:27am,2019-08-22 11:51:39.763551
Prove Yourself,Radiohead,12Apr8:24am,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,12Apr8:20am,2019-08-22 11:51:39.763551
Where You Get Love,Matthew Sweet,11Apr10:54pm,2019-08-22 11:51:39.763551
After All,The Frank and Walters,11Apr10:51pm,2019-08-22 11:51:39.763551
That's Entertainment,The Jam,11Apr10:48pm,2019-08-22 11:51:39.763551
Can't Stand It,Wilco,11Apr10:44pm,2019-08-22 11:51:39.763551
Kitty,The Presidents of the United States of America,11Apr10:40pm,2019-08-22 11:51:39.763551
Drown,The Smashing Pumpkins,11Apr10:35pm,2019-08-22 11:51:39.763551
People Who Died,The Jim Carroll Band,11Apr10:30pm,2019-08-22 11:51:39.763551
Days,Kirsty MacColl,11Apr10:26pm,2019-08-22 11:51:39.763551
All Apologies,Nirvana,11Apr10:22pm,2019-08-22 11:51:39.763551
Man on the Moon,R.E.M.,11Apr10:17pm,2019-08-22 11:51:39.763551
22 Grand Job,The Rakes,11Apr10:15pm,2019-08-22 11:51:39.763551
Christine,The House of Love,11Apr10:12pm,2019-08-22 11:51:39.763551
Under the Bridge,Red Hot Chili Peppers,11Apr6:34pm,2019-08-22 11:51:39.763551
You're No Rock n' Roll Fun,Sleater-Kinney,11Apr6:24pm,2019-08-22 11:51:39.763551
White Limo,Foo Fighters,11Apr6:20pm,2019-08-22 11:51:39.763551
The Drugs Don't Work,The Verve,11Apr6:15pm,2019-08-22 11:51:39.763551
I Don't Want To Make Love To You,Drenge,11Apr6:12pm,2019-08-22 11:51:39.763551
I Am The Fly ,Wire,11Apr6:09pm,2019-08-22 11:51:39.763551
Big Bang Baby,Stone Temple Pilots,11Apr6:06pm,2019-08-22 11:51:39.763551
Tiny Girls,Iggy Pop,11Apr6:03pm,2019-08-22 11:51:39.763551
Thunder Road,Bruce Springsteen,11Apr5:58pm,2019-08-22 11:51:39.763551
Hey Man Nice Shot,Filter,11Apr5:52pm,2019-08-22 11:51:39.763551
Cemetry Gates ,The Smiths,11Apr5:50pm,2019-08-22 11:51:39.763551
I,System of a Down,11Apr5:48pm,2019-08-22 11:51:39.763551
Glycerine ,Bush,11Apr5:41pm,2019-08-22 11:51:39.763551
Bones,Radiohead,11Apr5:38pm,2019-08-22 11:51:39.763551
Big Bang Baby,Stone Temple Pilots,11Apr5:38pm,2019-08-22 11:51:39.763551
Big Bang Baby,Stone Temple Pilots,11Apr5:35pm,2019-08-22 11:51:39.763551
Main Offender,The Hives,11Apr5:32pm,2019-08-22 11:51:39.763551
Don't Get Me Wrong ,Pretenders,11Apr5:29pm,2019-08-22 11:51:39.763551
It Starts and Ends With You,Suede,11Apr5:25pm,2019-08-22 11:51:39.763551
Soho Square,Kirsty MacColl,11Apr5:18pm,2019-08-22 11:51:39.763551
All Day and All of the Night,The Kinks,11Apr5:16pm,2019-08-22 11:51:39.763551
Boys in the Band,The Libertines,11Apr5:12pm,2019-08-22 11:51:39.763551
Susan's House,Eels,11Apr5:08pm,2019-08-22 11:51:39.763551
Hybrid Moments,Misfits,11Apr5:06pm,2019-08-22 11:51:39.763551
Interstate Love Song,Stone Temple Pilots,11Apr4:59pm,2019-08-22 11:51:39.763551
Teen Age Riot (album version),Sonic Youth,11Apr4:59pm,2019-08-22 11:51:39.763551
Interstate Love Song,Stone Temple Pilots,11Apr4:56pm,2019-08-22 11:51:39.763551
Vasoline,Stone Temple Pilots,11Apr4:53pm,2019-08-22 11:51:39.763551
Plush,Stone Temple Pilots,11Apr4:53pm,2019-08-22 11:51:39.763551
Plush,Stone Temple Pilots,11Apr4:48pm,2019-08-22 11:51:39.763551
Sour Girl,Stone Temple Pilots,11Apr4:44pm,2019-08-22 11:51:39.763551
MLK ,U2,10Apr8:25pm,2019-08-22 11:51:39.763551
Laid,James,10Apr8:22pm,2019-08-22 11:51:39.763551
Vow,Garbage,10Apr8:18pm,2019-08-22 11:51:39.763551
Turning Japanese,The Vapors,10Apr8:14pm,2019-08-22 11:51:39.763551
Queen Bitch ,David Bowie,10Apr8:10pm,2019-08-22 11:51:39.763551
Elephant,Tame Impala,10Apr8:07pm,2019-08-22 11:51:39.763551
One,U2,10Apr8:02pm,2019-08-22 11:51:39.763551
What Do I Get? ,Buzzcocks,10Apr7:59pm,2019-08-22 11:51:39.763551
Suspect Device,Stiff Little Fingers,10Apr7:57pm,2019-08-22 11:51:39.763551
Obstacle 1,Interpol,10Apr7:53pm,2019-08-22 11:51:39.763551
Aerials,System of a Down,10Apr7:49pm,2019-08-22 11:51:39.763551
Velouria,Pixies,10Apr7:45pm,2019-08-22 11:51:39.763551
Aerials,System of a Down,10Apr7:43pm,2019-08-22 11:51:39.763551
Velouria,Pixies,10Apr7:39pm,2019-08-22 11:51:39.763551
Temptation,New Order,10Apr7:36pm,2019-08-22 11:51:39.763551
Alcoholic,Starsailor,10Apr7:36pm,2019-08-22 11:51:39.763551
Dancing Barefoot,Patti Smith,10Apr7:25pm,2019-08-22 11:51:39.763551
In Bloom ,Nirvana,10Apr7:20pm,2019-08-22 11:51:39.763551
Away From Here,The Enemy,10Apr7:16pm,2019-08-22 11:51:39.763551
Bang ,Blur,10Apr7:13pm,2019-08-22 11:51:39.763551
News of the World,The Jam,10Apr7:09pm,2019-08-22 11:51:39.763551
Let's Call It Love,Smoking Popes,10Apr7:06pm,2019-08-22 11:51:39.763551
The Eton Rifles ,The Jam,10Apr7:03pm,2019-08-22 11:51:39.763551
Bad Day,R.E.M.,10Apr6:54pm,2019-08-22 11:51:39.763551
Upon This Tidal Wave of Young Blood,Clap Your Hands Say Yeah,10Apr6:49pm,2019-08-22 11:51:39.763551
They Don't Know,Kirsty MacColl,10Apr6:46pm,2019-08-22 11:51:39.763551
Changes ,David Bowie,10Apr6:43pm,2019-08-22 11:51:39.763551
Goin' Against Your Mind,Built to Spill,10Apr6:34pm,2019-08-22 11:51:39.763551
Fake Plastic Trees,Radiohead,10Apr8:49am,2019-08-22 11:51:39.763551
People Who Died,The Jim Carroll Band,10Apr8:42am,2019-08-22 11:51:39.763551
Sacrilege,Yeah Yeah Yeahs,10Apr8:38am,2019-08-22 11:51:39.763551
Plush,Stone Temple Pilots,10Apr8:32am,2019-08-22 11:51:39.763551
Motorcycle Emptiness,Manic Street Preachers,10Apr8:26am,2019-08-22 11:51:39.763551
It Starts and Ends With You,Suede,10Apr8:22am,2019-08-22 11:51:39.763551
Don't Marry Her,The Beautiful South,10Apr8:19am,2019-08-22 11:51:39.763551
Christine,The House of Love,10Apr8:15am,2019-08-22 11:51:39.763551
No Rain,Blind Melon,9Apr8:32am,2019-08-22 11:51:39.763551
Christine,The House of Love,8Apr7:37pm,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,8Apr7:32pm,2019-08-22 11:51:39.763551
Atmosphere,Joy Division,7Apr3:20am,2019-08-22 11:51:39.763551
Atmosphere,Joy Division,7Apr3:16am,2019-08-22 11:51:39.763551
Atmosphere,Joy Division,7Apr3:12am,2019-08-22 11:51:39.763551
World in Motion,New Order,6Apr10:09pm,2019-08-22 11:51:39.763551
True Faith,New Order,6Apr10:05pm,2019-08-22 11:51:39.763551
Transmission,Joy Division,6Apr10:01pm,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,6Apr9:57pm,2019-08-22 11:51:39.763551
Joy Division Oven Gloves,Half Man Half Biscuit,6Apr9:54pm,2019-08-22 11:51:39.763551
Temptation,New Order,6Apr3:42pm,2019-08-22 11:51:39.763551
Kundalini Express,Love And Rockets,6Apr3:36pm,2019-08-22 11:51:39.763551
Ziggy Stardust,Bauhaus,6Apr3:33pm,2019-08-22 11:51:39.763551
Rise ,Public Image Ltd.,6Apr3:26pm,2019-08-22 11:51:39.763551
Not If You Were The Last Junkie On Earth,The Dandy Warhols,4Apr9:00am,2019-08-22 11:51:39.763551
Adolescent Sex,Japan,4Apr8:57am,2019-08-22 11:51:39.763551
Mr Understanding,Pete and the Pirates,4Apr8:53am,2019-08-22 11:51:39.763551
He's My Thing ,Babes in Toyland,3Apr10:03pm,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,3Apr9:59pm,2019-08-22 11:51:39.763551
Lady Madonna ,The Beatles,3Apr9:56pm,2019-08-22 11:51:39.763551
99 Red Balloons ,Nena,3Apr9:52pm,2019-08-22 11:51:39.763551
Picture Book ,The Kinks,3Apr8:48am,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,3Apr8:48am,2019-08-22 11:51:39.763551
Enola Gay ,Orchestral Manoeuvres in the Dark,3Apr8:45am,2019-08-22 11:51:39.763551
Interstate Love Song,Stone Temple Pilots,3Apr8:40am,2019-08-22 11:51:39.763551
Vasoline,Stone Temple Pilots,3Apr8:37am,2019-08-22 11:51:39.763551
Sour Girl,Stone Temple Pilots,3Apr8:32am,2019-08-22 11:51:39.763551
Plush,Stone Temple Pilots,3Apr8:32am,2019-08-22 11:51:39.763551
Sour Girl,Stone Temple Pilots,3Apr8:28am,2019-08-22 11:51:39.763551
No Rain,Blind Melon,3Apr8:24am,2019-08-22 11:51:39.763551
Sour Girl,Stone Temple Pilots,3Apr7:57am,2019-08-22 11:51:39.763551
No Rain,Blind Melon,3Apr7:53am,2019-08-22 11:51:39.763551
I Know There's An Answer ,The Beach Boys,3Apr7:50am,2019-08-22 11:51:39.763551
Lady Madonna ,The Beatles,3Apr7:48am,2019-08-22 11:51:39.763551
99 Red Balloons ,Nena,3Apr7:43am,2019-08-22 11:51:39.763551
Take The Skinheads Bowling,Camper Van Beethoven,3Apr7:40am,2019-08-22 11:51:39.763551
Felicity,Orange Juice,3Apr7:38am,2019-08-22 11:51:39.763551
Christine,The House of Love,3Apr7:34am,2019-08-22 11:51:39.763551
Joy Division Oven Gloves,Half Man Half Biscuit,2Apr5:48pm,2019-08-22 11:51:39.763551
Christine,The House of Love,2Apr5:43pm,2019-08-22 11:51:39.763551
Popular,Nada Surf,2Apr12:57pm,2019-08-22 11:51:39.763551
My Own Summer (Shove It),Deftones,2Apr8:29am,2019-08-22 11:51:39.763551
Calling Occupants Of Interplanetary Craft,Babes in Toyland,2Apr8:25am,2019-08-22 11:51:39.763551
Wave of Mutilation,Pixies,1Apr8:32am,2019-08-22 11:51:39.763551
Wave of Mutilation,Pixies,30Mar2:34pm,2019-08-22 11:51:39.763551
Steal My Sunshine ,Len,30Mar1:41pm,2019-08-22 11:51:39.763551
We Used to Be Friends,The Dandy Warhols,30Mar1:40pm,2019-08-22 11:51:39.763551
We Used to Be Friends,The Dandy Warhols,30Mar1:36pm,2019-08-22 11:51:39.763551
Jenny & the Ess,Stephen Malkmus,30Mar1:36pm,2019-08-22 11:51:39.763551
Jenny & the Ess,Stephen Malkmus,30Mar1:34pm,2019-08-22 11:51:39.763551
Novocaine for the Soul,Eels,30Mar1:27pm,2019-08-22 11:51:39.763551
Sugar Kane,Sonic Youth,30Mar1:21pm,2019-08-22 11:51:39.763551
Universal Heart,Juliana Hatfield,30Mar1:17pm,2019-08-22 11:51:39.763551
